relative_im_path,,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,test
datasets/202/88.jpg,,6,304,87,562,398,1
datasets/202/89.jpg,,6,1175,326,4001,2615,1
datasets/202/8.jpg,,6,159,124,1311,842,1
datasets/202/90.jpg,,6,197,45,829,656,1
datasets/202/9.jpg,,6,149,71,844,490,1
datasets/203/11.jpg,,7,232,101,792,491,0
datasets/203/12.jpg,,7,413,86,1276,854,0
datasets/203/13.jpg,,7,450,46,2710,1831,0
datasets/203/14.jpg,,7,80,0,1253,632,0
datasets/203/15.jpg,,7,130,14,886,659,0
datasets/203/16.jpg,,7,83,0,1259,633,0
datasets/203/17.jpg,,7,158,41,690,438,0
datasets/203/18.jpg,,7,286,83,911,607,0
datasets/203/19.jpg,,7,208,156,819,406,0
datasets/203/1.jpg,,7,212,30,1275,751,0
datasets/203/20.jpg,,7,266,70,1170,630,0
datasets/203/21.jpg,,7,336,53,1128,517,0
datasets/203/22.jpg,,7,128,78,226,175,0
datasets/203/23.jpg,,7,536,69,1699,1028,0
datasets/203/24.jpg,,7,289,18,886,773,0
datasets/203/25.jpg,,7,132,39,1135,510,0
datasets/203/26.jpg,,7,177,51,592,301,0
datasets/203/27.jpg,,7,672,255,1738,917,0
datasets/203/28.jpg,,7,976,92,1789,755,0
datasets/203/29.jpg,,7,110,54,438,316,0
datasets/203/2.jpg,,7,390,281,1721,797,0
datasets/203/30.jpg,,7,767,397,1562,859,0
datasets/203/31.jpg,,7,190,8,420,214,0
datasets/203/32.jpg,,7,160,297,387,433,0
datasets/203/33.jpg,,7,625,54,1181,623,0
datasets/203/34.jpg,,7,98,44,275,156,0
datasets/203/35.jpg,,7,284,66,1556,1220,0
datasets/203/36.jpg,,7,121,27,467,449,0
datasets/203/37.jpg,,7,51,7,1258,708,0
datasets/203/38.jpg,,7,301,78,1340,308,0
datasets/203/39.jpg,,7,470,180,1134,853,1
datasets/203/3.jpg,,7,184,49,1135,713,1
datasets/203/40.jpg,,7,152,30,590,466,1
datasets/203/41.jpg,,7,300,164,2426,1574,1
datasets/203/42.jpg,,7,438,90,1182,938,1
datasets/203/43.jpg,,7,165,25,506,458,1
datasets/203/44.jpg,,7,229,25,871,503,1
datasets/203/45.jpg,,7,645,208,3687,2971,1
datasets/203/46.jpg,,7,81,34,469,464,1
datasets/203/47.jpg,,7,329,150,1239,861,1
datasets/203/48.jpg,,7,574,86,1602,998,1
datasets/203/49.jpg,,7,309,38,759,711,1
datasets/203/4.jpg,,7,492,293,827,385,1
datasets/203/50.jpg,,7,139,17,492,459,1
datasets/203/51.jpg,,7,389,166,473,189,1
datasets/203/52.jpg,,7,52,23,606,302,1
datasets/203/53.jpg,,7,215,126,513,408,1
datasets/203/54.jpg,,7,95,142,1361,470,1
datasets/203/55.jpg,,7,2304,1660,3020,2537,1
datasets/203/56.jpg,,7,4,26,524,354,1
datasets/203/57.jpg,,7,397,148,1969,1800,0
datasets/203/58.jpg,,7,79,35,344,272,0
datasets/203/59.jpg,,7,1022,1609,1960,2760,0
datasets/203/5.jpg,,7,865,61,945,71,0
datasets/203/60.jpg,,7,332,183,1038,639,0
datasets/203/61.jpg,,7,14,31,891,250,0
datasets/203/62.jpg,,7,128,106,1782,1262,0
datasets/203/63.jpg,,7,4,23,516,353,0
datasets/203/64.jpg,,7,87,16,442,471,0
datasets/203/65.jpg,,7,35,14,517,430,0
datasets/203/66.jpg,,7,109,68,894,622,0
datasets/203/67.jpg,,7,99,22,741,400,0
datasets/203/68.jpg,,7,499,113,1557,981,0
datasets/203/69.jpg,,7,205,67,596,402,0
datasets/203/6.jpg,,7,763,253,1734,895,0
datasets/203/70.jpg,,7,115,14,496,381,0
datasets/203/71.jpg,,7,421,139,927,608,0
datasets/203/72.jpg,,7,467,151,935,454,0
datasets/203/73.jpg,,7,79,14,491,388,0
datasets/203/74.jpg,,7,458,186,1214,840,0
datasets/203/75.jpg,,7,159,91,873,608,1
datasets/203/7.jpg,,7,113,55,394,275,1
datasets/203/8.jpg,,7,132,62,575,413,1
datasets/203/9.jpg,,7,361,112,1389,792,1
datasets/204/11.jpg,,8,672,62,1796,940,0
datasets/204/12.jpg,,8,201,17,1346,1040,0
datasets/204/13.jpg,,8,168,52,559,322,0
datasets/204/14.jpg,,8,332,52,1293,1169,0
datasets/204/15.jpg,,8,149,35,1141,511,0
datasets/204/16.jpg,,8,125,98,334,223,0
datasets/204/17.jpg,,8,205,64,896,739,0
datasets/204/18.jpg,,8,183,101,1087,399,0
datasets/204/19.jpg,,8,91,9,689,457,0
datasets/204/1.jpg,,8,116,60,1074,871,0
datasets/204/20.jpg,,8,130,112,1355,776,0
datasets/204/21.jpg,,8,80,40,569,414,0
datasets/204/22.jpg,,8,286,130,1330,454,0
datasets/204/23.jpg,,8,215,166,1660,1178,0
datasets/204/24.jpg,,8,483,45,1786,1041,0
datasets/204/25.jpg,,8,121,60,578,410,0
datasets/204/26.jpg,,8,113,103,1273,675,0
datasets/204/27.jpg,,8,180,108,875,373,0
datasets/204/28.jpg,,8,177,19,495,466,0
datasets/204/29.jpg,,8,124,59,1481,865,0
datasets/204/2.jpg,,8,252,133,1305,1132,0
datasets/204/30.jpg,,8,196,50,634,395,0
datasets/204/31.jpg,,8,418,173,1180,875,0
datasets/204/32.jpg,,8,215,61,520,360,0
datasets/204/33.jpg,,8,157,39,738,420,0
datasets/204/34.jpg,,8,107,34,513,471,0
datasets/204/35.jpg,,8,188,8,482,480,0
datasets/204/36.jpg,,8,326,40,1385,774,0
datasets/204/37.jpg,,8,169,23,554,427,0
datasets/204/38.jpg,,8,286,92,975,248,0
datasets/204/39.jpg,,8,87,27,746,428,1
datasets/204/3.jpg,,8,266,11,1134,664,1
datasets/204/40.jpg,,8,116,29,885,766,1
datasets/204/41.jpg,,8,737,199,2632,1657,1
datasets/204/42.jpg,,8,179,65,531,340,1
datasets/204/43.jpg,,8,209,64,1745,1035,1
datasets/204/44.jpg,,8,451,166,1229,902,1
datasets/204/45.jpg,,8,156,50,1012,756,1
datasets/204/46.jpg,,8,144,92,443,387,1
datasets/204/47.jpg,,8,1778,569,5642,2849,1
datasets/204/48.jpg,,8,301,33,563,462,1
datasets/204/49.jpg,,8,115,61,705,464,1
datasets/204/4.jpg,,8,111,46,344,240,1
datasets/204/50.jpg,,8,72,38,561,456,1
datasets/204/51.jpg,,8,50,134,1211,620,1
datasets/204/52.jpg,,8,345,21,1287,1163,1
datasets/204/53.jpg,,8,253,80,1053,851,1
datasets/204/54.jpg,,8,450,142,1555,942,1
datasets/204/55.jpg,,8,123,63,527,455,1
datasets/204/56.jpg,,8,229,90,505,386,1
datasets/204/57.jpg,,8,88,14,517,460,0
datasets/204/58.jpg,,8,176,11,574,479,0
datasets/204/59.jpg,,8,197,2,957,743,0
datasets/204/5.jpg,,8,144,47,748,423,0
datasets/204/60.jpg,,8,51,22,595,458,0
datasets/204/61.jpg,,8,344,37,1283,1122,0
datasets/204/62.jpg,,8,118,41,531,408,0
datasets/204/63.jpg,,8,88,44,748,373,0
datasets/204/64.jpg,,8,421,194,1668,1080,0
datasets/204/65.jpg,,8,82,58,661,429,0
datasets/204/66.jpg,,8,129,44,722,502,0
datasets/204/67.jpg,,8,302,80,1626,1314,0
datasets/204/68.jpg,,8,62,57,618,441,0
datasets/204/69.jpg,,8,425,33,1354,1199,0
datasets/204/6.jpg,,8,346,183,1690,892,0
datasets/204/70.jpg,,8,105,28,478,462,0
datasets/204/71.jpg,,8,355,194,818,514,0
datasets/204/72.jpg,,8,134,34,561,474,0
datasets/204/73.jpg,,8,168,19,1166,652,0
datasets/204/74.jpg,,8,58,0,794,400,0
datasets/204/75.jpg,,8,102,13,498,468,0
datasets/204/76.jpg,,8,81,41,1086,598,0
datasets/204/77.jpg,,8,189,136,974,510,0
datasets/204/78.jpg,,8,274,39,968,671,0
datasets/204/79.jpg,,8,177,33,611,359,0
datasets/204/7.jpg,,8,486,229,1220,793,0
datasets/204/80.jpg,,8,56,26,650,458,0
datasets/204/81.jpg,,8,101,45,528,399,0
datasets/204/82.jpg,,8,104,51,534,414,0
datasets/204/83.jpg,,8,496,49,1350,1163,0
datasets/204/84.jpg,,8,496,0,995,1161,1
datasets/204/85.jpg,,8,144,19,518,457,1
datasets/204/86.jpg,,8,202,82,523,346,1
datasets/204/8.jpg,,8,188,22,602,456,1
datasets/204/9.jpg,,8,207,73,883,636,1
datasets/205/101.jpg,,9,26,1,1262,709,0
datasets/205/102.jpg,,9,55,12,113,85,0
datasets/205/103.jpg,,9,159,40,525,453,0
datasets/205/104.jpg,,9,125,5,426,398,0
datasets/205/105.jpg,,9,96,38,569,391,0
datasets/205/106.jpg,,9,201,22,452,372,0
datasets/205/107.jpg,,9,207,24,435,458,0
datasets/205/108.jpg,,9,297,9,569,462,0
datasets/205/109.jpg,,9,29,33,600,305,0
datasets/205/10.jpg,,9,344,64,1749,1037,0
datasets/205/110.jpg,,9,224,23,961,894,0
datasets/205/111.jpg,,9,92,18,477,389,0
datasets/205/112.jpg,,9,84,17,448,399,0
datasets/205/113.jpg,,9,158,30,606,409,0
datasets/205/114.jpg,,9,68,28,260,218,0
datasets/205/115.jpg,,9,130,29,259,182,0
datasets/205/116.jpg,,9,256,158,1386,834,0
datasets/205/117.jpg,,9,131,15,577,456,0
datasets/205/118.jpg,,9,237,94,473,307,0
datasets/205/119.jpg,,9,197,21,471,362,0
datasets/205/11.jpg,,9,242,70,803,597,0
datasets/205/120.jpg,,9,385,134,710,641,0
datasets/205/121.jpg,,9,155,48,477,444,0
datasets/205/122.jpg,,9,350,137,1096,444,0
datasets/205/123.jpg,,9,87,31,260,210,0
datasets/205/124.jpg,,9,155,17,529,465,0
datasets/205/125.jpg,,9,120,45,476,418,0
datasets/205/126.jpg,,9,132,44,488,460,0
datasets/205/127.jpg,,9,121,18,548,457,0
datasets/205/128.jpg,,9,0,16,529,389,0
datasets/205/129.jpg,,9,148,42,490,411,1
datasets/205/12.jpg,,9,132,25,530,349,1
datasets/205/130.jpg,,9,77,11,569,363,1
datasets/205/131.jpg,,9,206,8,497,393,1
datasets/205/132.jpg,,9,121,75,413,335,1
datasets/205/133.jpg,,9,189,39,456,401,1
datasets/205/134.jpg,,9,110,2,510,418,1
datasets/205/135.jpg,,9,233,69,491,410,1
datasets/205/136.jpg,,9,221,54,540,455,1
datasets/205/137.jpg,,9,169,43,545,460,1
datasets/205/138.jpg,,9,189,16,448,468,1
datasets/205/139.jpg,,9,0,62,1015,788,1
datasets/205/13.jpg,,9,94,10,550,480,1
datasets/205/140.jpg,,9,143,18,506,447,1
datasets/205/141.jpg,,9,194,46,463,410,1
datasets/205/142.jpg,,9,237,30,474,468,1
datasets/205/143.jpg,,9,113,15,296,234,1
datasets/205/144.jpg,,9,182,45,562,453,1
datasets/205/145.jpg,,9,183,21,542,470,1
datasets/205/146.jpg,,9,141,23,568,370,1
datasets/205/147.jpg,,9,601,220,1342,913,0
datasets/205/148.jpg,,9,33,17,393,157,0
datasets/205/149.jpg,,9,179,74,517,412,0
datasets/205/14.jpg,,9,333,0,1680,1080,0
datasets/205/150.jpg,,9,134,34,475,453,0
datasets/205/151.jpg,,9,270,36,884,758,0
datasets/205/152.jpg,,9,126,16,496,422,0
datasets/205/153.jpg,,9,163,90,552,389,0
datasets/205/154.jpg,,9,169,80,546,457,0
datasets/205/155.jpg,,9,102,3,472,395,0
datasets/205/156.jpg,,9,150,5,674,595,0
datasets/205/157.jpg,,9,149,72,442,415,0
datasets/205/15.jpg,,9,132,14,498,475,0
datasets/205/16.jpg,,9,115,419,177,477,0
datasets/205/17.jpg,,9,130,27,659,395,0
datasets/205/18.jpg,,9,140,53,534,420,0
datasets/205/19.jpg,,9,92,18,432,389,0
datasets/205/1.jpg,,9,314,42,1136,810,0
datasets/205/20.jpg,,9,133,21,1478,881,0
datasets/205/21.jpg,,9,197,3,795,242,0
datasets/205/22.jpg,,9,148,28,289,208,0
datasets/205/23.jpg,,9,94,10,652,392,0
datasets/205/24.jpg,,9,187,45,604,450,0
datasets/205/25.jpg,,9,132,8,511,480,0
datasets/205/26.jpg,,9,376,168,1182,1091,0
datasets/205/27.jpg,,9,120,13,415,381,0
datasets/205/28.jpg,,9,122,14,519,488,0
datasets/205/29.jpg,,9,89,206,288,386,0
datasets/205/2.jpg,,9,94,52,633,346,0
datasets/205/30.jpg,,9,73,10,270,234,0
datasets/205/31.jpg,,9,123,27,617,372,1
datasets/205/32.jpg,,9,100,36,491,459,1
datasets/205/33.jpg,,9,159,11,476,396,1
datasets/205/34.jpg,,9,96,1,140,22,1
datasets/205/35.jpg,,9,118,4,496,399,1
datasets/205/36.jpg,,9,250,49,481,342,1
datasets/205/37.jpg,,9,103,9,445,387,1
datasets/205/38.jpg,,9,175,31,509,450,1
datasets/205/39.jpg,,9,189,24,516,386,1
datasets/205/3.jpg,,9,94,10,650,394,1
datasets/205/40.jpg,,9,225,110,1426,846,1
datasets/205/41.jpg,,9,151,29,1443,887,1
datasets/205/42.jpg,,9,149,37,472,385,1
datasets/205/43.jpg,,9,199,46,534,449,1
datasets/205/44.jpg,,9,148,11,544,488,1
datasets/205/45.jpg,,9,45,22,262,220,1
datasets/205/46.jpg,,9,118,53,516,427,1
datasets/205/47.jpg,,9,103,9,414,399,1
datasets/205/48.jpg,,9,175,299,282,454,1
datasets/205/49.jpg,,9,374,79,723,510,1
datasets/205/4.jpg,,9,291,73,1160,909,0
datasets/205/50.jpg,,9,67,6,479,398,0
datasets/205/51.jpg,,9,40,68,504,438,0
datasets/205/52.jpg,,9,174,119,1511,887,0
datasets/205/53.jpg,,9,80,7,255,204,0
datasets/205/54.jpg,,9,188,98,489,404,0
datasets/205/55.jpg,,9,75,18,262,230,0
datasets/205/56.jpg,,9,148,52,433,349,0
datasets/205/57.jpg,,9,89,45,469,453,0
datasets/205/58.jpg,,9,277,63,1433,1101,0
datasets/205/59.jpg,,9,105,7,452,392,0
datasets/205/5.jpg,,9,101,56,670,366,0
datasets/205/60.jpg,,9,62,34,456,373,0
datasets/205/61.jpg,,9,109,88,470,408,0
datasets/205/62.jpg,,9,151,54,562,461,0
datasets/205/63.jpg,,9,218,15,596,467,0
datasets/205/64.jpg,,9,253,45,537,374,0
datasets/205/65.jpg,,9,133,8,499,421,0
datasets/205/66.jpg,,9,143,12,494,422,0
datasets/205/67.jpg,,9,142,10,513,387,0
datasets/205/68.jpg,,9,251,50,482,343,0
datasets/205/69.jpg,,9,39,0,199,72,0
datasets/205/6.jpg,,9,99,12,695,418,0
datasets/205/70.jpg,,9,156,40,539,456,0
datasets/205/71.jpg,,9,40,39,575,349,0
datasets/205/72.jpg,,9,288,25,671,672,0
datasets/205/73.jpg,,9,118,22,435,387,0
datasets/205/74.jpg,,9,261,55,501,847,0
datasets/205/75.jpg,,9,74,23,153,101,0
datasets/205/76.jpg,,9,109,9,413,399,0
datasets/205/77.jpg,,9,130,12,436,395,1
datasets/205/78.jpg,,9,205,93,697,418,1
datasets/205/79.jpg,,9,67,28,376,371,1
datasets/205/7.jpg,,9,246,116,1427,847,1
datasets/205/80.jpg,,9,140,79,400,358,1
datasets/205/81.jpg,,9,138,2,556,476,1
datasets/205/82.jpg,,9,140,1,421,388,1
datasets/205/83.jpg,,9,100,0,556,427,1
datasets/205/84.jpg,,9,118,7,516,432,1
datasets/205/85.jpg,,9,213,35,522,459,1
datasets/205/86.jpg,,9,338,28,683,659,1
datasets/205/87.jpg,,9,688,269,1330,900,1
datasets/205/88.jpg,,9,199,18,304,156,1
datasets/205/89.jpg,,9,151,4,465,400,1
datasets/205/8.jpg,,9,70,9,287,252,1
datasets/205/90.jpg,,9,59,17,272,183,1
datasets/205/91.jpg,,9,236,37,1268,849,1
datasets/205/92.jpg,,9,119,13,491,385,1
datasets/205/93.jpg,,9,125,62,376,312,1
datasets/205/94.jpg,,9,120,0,519,395,1
datasets/205/95.jpg,,9,27,209,209,488,0
datasets/205/96.jpg,,9,68,20,431,372,0
datasets/205/97.jpg,,9,113,38,266,207,0
datasets/205/98.jpg,,9,69,48,473,334,0
datasets/205/99.jpg,,9,310,29,557,380,0
datasets/205/9.jpg,,9,249,63,580,323,0
datasets/206/11.jpg,,10,70,2,712,394,0
datasets/206/12.jpg,,10,540,215,1348,494,0
datasets/206/13.jpg,,10,246,109,494,328,0
datasets/206/14.jpg,,10,125,3,495,394,0
datasets/206/15.jpg,,10,345,145,1234,887,0
datasets/206/16.jpg,,10,316,52,920,864,0
datasets/206/17.jpg,,10,143,142,460,524,0
datasets/206/18.jpg,,10,81,8,238,189,0
datasets/206/19.jpg,,10,168,43,598,566,0
datasets/206/1.jpg,,10,8,8,673,343,0
datasets/206/20.jpg,,10,123,25,487,455,0
datasets/206/21.jpg,,10,8,35,409,397,0
datasets/206/22.jpg,,10,128,72,542,371,0
datasets/206/23.jpg,,10,325,216,866,699,0
datasets/206/24.jpg,,10,4,29,333,186,0
datasets/206/25.jpg,,10,68,18,457,443,0
datasets/206/26.jpg,,10,114,12,249,257,0
datasets/206/27.jpg,,10,58,14,198,218,0
datasets/206/28.jpg,,10,42,32,482,373,0
datasets/206/29.jpg,,10,85,0,531,400,0
datasets/206/2.jpg,,10,111,10,507,480,0
datasets/206/30.jpg,,10,222,48,437,308,0
datasets/206/31.jpg,,10,45,93,486,408,0
datasets/206/32.jpg,,10,60,45,598,235,0
datasets/206/33.jpg,,10,106,28,607,375,0
datasets/206/34.jpg,,10,135,3,432,389,0
datasets/206/35.jpg,,10,122,32,596,365,0
datasets/206/36.jpg,,10,113,16,446,387,0
datasets/206/37.jpg,,10,51,34,625,456,0
datasets/206/38.jpg,,10,89,13,204,129,0
datasets/206/39.jpg,,10,128,88,564,416,1
datasets/206/3.jpg,,10,190,21,783,761,1
datasets/206/40.jpg,,10,4,0,328,330,1
datasets/206/41.jpg,,10,32,49,570,359,1
datasets/206/42.jpg,,10,641,6,1492,1210,1
datasets/206/43.jpg,,10,29,32,494,383,1
datasets/206/44.jpg,,10,54,30,606,453,1
datasets/206/45.jpg,,10,43,83,529,356,1
datasets/206/46.jpg,,10,302,21,932,748,1
datasets/206/47.jpg,,10,55,32,579,442,1
datasets/206/48.jpg,,10,58,31,262,369,1
datasets/206/49.jpg,,10,115,10,428,296,1
datasets/206/4.jpg,,10,432,139,1070,414,1
datasets/206/50.jpg,,10,193,13,541,690,1
datasets/206/51.jpg,,10,355,29,1254,843,1
datasets/206/52.jpg,,10,275,73,1665,1030,1
datasets/206/53.jpg,,10,102,155,1381,885,1
datasets/206/54.jpg,,10,135,55,379,332,1
datasets/206/55.jpg,,10,20,49,638,452,1
datasets/206/56.jpg,,10,36,19,511,387,1
datasets/206/58.jpg,,10,61,53,644,389,0
datasets/206/59.jpg,,10,13,0,500,500,0
datasets/206/5.jpg,,10,31,2,176,141,0
datasets/206/60.jpg,,10,27,19,501,386,0
datasets/206/61.jpg,,10,41,64,609,465,0
datasets/206/62.jpg,,10,27,51,454,352,0
datasets/206/63.jpg,,10,117,61,386,322,0
datasets/206/64.jpg,,10,161,5,370,59,0
datasets/206/65.jpg,,10,450,247,1093,705,0
datasets/206/66.jpg,,10,214,107,1342,951,0
datasets/206/67.jpg,,10,41,30,495,375,0
datasets/206/68.jpg,,10,45,58,497,365,0
datasets/206/69.jpg,,10,47,299,100,342,0
datasets/206/6.jpg,,10,189,7,546,690,0
datasets/206/7.jpg,,10,433,164,1159,511,0
datasets/206/8.jpg,,10,367,29,1282,611,0
datasets/206/9.jpg,,10,260,190,1370,561,0
datasets/207/11.jpg,,11,159,88,999,296,0
datasets/207/12.jpg,,11,471,129,819,438,0
datasets/207/13.jpg,,11,332,188,1075,626,0
datasets/207/14.jpg,,11,221,70,958,330,0
datasets/207/15.jpg,,11,201,79,984,326,0
datasets/207/16.jpg,,11,8,60,1064,356,0
datasets/207/17.jpg,,11,223,212,1686,973,0
datasets/207/18.jpg,,11,206,60,687,446,0
datasets/207/19.jpg,,11,224,44,428,258,0
datasets/207/1.jpg,,11,203,53,926,314,0
datasets/207/20.jpg,,11,212,59,997,479,0
datasets/207/21.jpg,,11,181,53,1102,673,0
datasets/207/22.jpg,,11,167,17,1017,393,0
datasets/207/23.jpg,,11,146,15,622,522,0
datasets/207/24.jpg,,11,269,65,880,282,0
datasets/207/25.jpg,,11,227,131,604,357,0
datasets/207/26.jpg,,11,77,65,1019,247,0
datasets/207/27.jpg,,11,349,80,685,456,0
datasets/207/28.jpg,,11,369,81,900,241,0
datasets/207/29.jpg,,11,98,82,1132,672,0
datasets/207/2.jpg,,11,268,49,1113,680,0
datasets/207/30.jpg,,11,193,103,807,517,0
datasets/207/31.jpg,,11,77,22,579,332,0
datasets/207/32.jpg,,11,233,52,960,702,0
datasets/207/33.jpg,,11,131,23,504,396,0
datasets/207/34.jpg,,11,105,58,580,444,0
datasets/207/35.jpg,,11,317,115,737,537,0
datasets/207/36.jpg,,11,312,154,808,471,0
datasets/207/37.jpg,,11,400,176,1047,564,0
datasets/207/38.jpg,,11,179,23,516,401,0
datasets/207/39.jpg,,11,914,246,3283,926,1
datasets/207/3.jpg,,11,110,47,993,353,1
datasets/207/40.jpg,,11,170,17,490,401,1
datasets/207/41.jpg,,11,112,14,411,398,1
datasets/207/42.jpg,,11,170,32,469,451,1
datasets/207/43.jpg,,11,380,115,1259,410,1
datasets/207/44.jpg,,11,199,40,537,453,1
datasets/207/45.jpg,,11,88,18,517,459,1
datasets/207/46.jpg,,11,167,91,796,523,1
datasets/207/47.jpg,,11,161,0,1008,576,1
datasets/207/48.jpg,,11,195,60,737,474,1
datasets/207/49.jpg,,11,223,110,742,721,1
datasets/207/4.jpg,,11,304,66,855,813,1
datasets/207/50.jpg,,11,253,171,924,308,1
datasets/207/51.jpg,,11,169,34,467,448,1
datasets/207/52.jpg,,11,124,62,761,704,1
datasets/207/53.jpg,,11,222,62,2483,2476,1
datasets/207/54.jpg,,11,133,110,921,676,1
datasets/207/55.jpg,,11,116,79,901,581,1
datasets/207/56.jpg,,11,191,47,454,406,1
datasets/207/57.jpg,,11,207,36,613,579,0
datasets/207/58.jpg,,11,590,138,969,417,0
datasets/207/59.jpg,,11,238,79,858,330,0
datasets/207/5.jpg,,11,438,114,1001,675,0
datasets/207/60.jpg,,11,113,98,547,446,0
datasets/207/61.jpg,,11,96,58,559,422,0
datasets/207/62.jpg,,11,107,18,509,464,0
datasets/207/63.jpg,,11,221,115,867,550,0
datasets/207/64.jpg,,11,73,95,1444,936,0
datasets/207/65.jpg,,11,140,62,443,343,0
datasets/207/66.jpg,,11,1,27,665,421,0
datasets/207/67.jpg,,11,138,24,497,447,0
datasets/207/68.jpg,,11,218,6,787,679,0
datasets/207/69.jpg,,11,153,7,604,795,0
datasets/207/6.jpg,,11,345,37,1679,1377,0
datasets/207/70.jpg,,11,256,75,2037,1584,0
datasets/207/71.jpg,,11,500,15,2817,2503,0
datasets/207/72.jpg,,11,77,31,578,449,0
datasets/207/73.jpg,,11,68,21,380,399,0
datasets/207/74.jpg,,11,133,23,256,158,0
datasets/207/75.jpg,,11,278,57,949,479,1
datasets/207/76.jpg,,11,237,658,984,1200,1
datasets/207/77.jpg,,11,178,162,938,613,1
datasets/207/78.jpg,,11,52,132,832,678,1
datasets/207/79.jpg,,11,139,35,444,355,1
datasets/207/7.jpg,,11,192,59,835,463,1
datasets/207/80.jpg,,11,315,94,700,436,1
datasets/207/81.jpg,,11,281,80,954,516,1
datasets/207/8.jpg,,11,205,118,862,286,1
datasets/207/9.jpg,,11,167,40,511,449,1
datasets/208/11.jpg,,12,78,39,991,359,0
datasets/208/12.jpg,,12,319,265,3585,818,0
datasets/208/13.jpg,,12,534,80,1674,945,0
datasets/208/14.jpg,,12,212,79,802,352,0
datasets/208/15.jpg,,12,288,85,647,388,0
datasets/208/16.jpg,,12,87,12,184,24,0
datasets/208/17.jpg,,12,343,124,996,786,0
datasets/208/18.jpg,,12,3,54,1166,608,0
datasets/208/19.jpg,,12,351,93,853,571,0
datasets/208/1.jpg,,12,136,33,945,659,0
datasets/208/20.jpg,,12,254,108,1100,663,0
datasets/208/21.jpg,,12,30,79,942,468,0
datasets/208/22.jpg,,12,900,390,2570,1788,0
datasets/208/23.jpg,,12,172,90,1441,986,0
datasets/208/24.jpg,,12,453,105,2830,1929,0
datasets/208/25.jpg,,12,72,17,864,664,0
datasets/208/26.jpg,,12,214,122,925,315,0
datasets/208/27.jpg,,12,65,5,542,475,0
datasets/208/28.jpg,,12,258,16,841,686,0
datasets/208/29.jpg,,12,247,32,811,644,0
datasets/208/2.jpg,,12,635,82,1757,994,0
datasets/208/30.jpg,,12,191,40,558,402,0
datasets/208/31.jpg,,12,463,79,978,684,0
datasets/208/32.jpg,,12,113,3,1547,1020,0
datasets/208/33.jpg,,12,96,54,569,366,0
datasets/208/34.jpg,,12,591,285,1357,1045,0
datasets/208/35.jpg,,12,535,45,713,66,0
datasets/208/36.jpg,,12,110,49,347,179,0
datasets/208/37.jpg,,12,223,27,572,423,0
datasets/208/38.jpg,,12,188,50,539,436,0
datasets/208/39.jpg,,12,522,45,570,79,1
datasets/208/3.jpg,,12,238,83,972,550,1
datasets/208/40.jpg,,12,200,14,868,682,1
datasets/208/41.jpg,,12,184,49,490,451,1
datasets/208/42.jpg,,12,229,67,825,704,1
datasets/208/43.jpg,,12,495,153,1477,971,1
datasets/208/44.jpg,,12,134,55,545,370,1
datasets/208/45.jpg,,12,104,57,558,349,1
datasets/208/46.jpg,,12,213,57,636,437,1
datasets/208/47.jpg,,12,103,23,600,470,1
datasets/208/48.jpg,,12,110,102,885,494,1
datasets/208/49.jpg,,12,148,77,459,399,1
datasets/208/4.jpg,,12,96,56,368,253,1
datasets/208/50.jpg,,12,538,245,1717,967,1
datasets/208/51.jpg,,12,125,7,628,793,1
datasets/208/52.jpg,,12,195,42,933,766,1
datasets/208/53.jpg,,12,434,30,1368,1181,1
datasets/208/54.jpg,,12,188,9,1305,1200,1
datasets/208/55.jpg,,12,174,76,530,448,1
datasets/208/56.jpg,,12,1156,116,3284,2891,1
datasets/208/57.jpg,,12,72,5,387,312,0
datasets/208/58.jpg,,12,167,3,1308,1196,0
datasets/208/59.jpg,,12,211,64,800,576,0
datasets/208/5.jpg,,12,211,82,520,668,0
datasets/208/60.jpg,,12,260,0,1188,1040,0
datasets/208/61.jpg,,12,66,11,588,405,0
datasets/208/62.jpg,,12,132,48,588,478,0
datasets/208/63.jpg,,12,350,11,1189,704,0
datasets/208/64.jpg,,12,70,40,1907,870,0
datasets/208/65.jpg,,12,310,143,1597,920,0
datasets/208/66.jpg,,12,138,50,514,445,0
datasets/208/67.jpg,,12,216,18,527,457,0
datasets/208/68.jpg,,12,72,9,492,456,0
datasets/208/69.jpg,,12,268,74,871,752,0
datasets/208/6.jpg,,12,197,98,1166,604,0
datasets/208/70.jpg,,12,192,29,912,734,0
datasets/208/71.jpg,,12,152,66,877,418,0
datasets/208/72.jpg,,12,830,213,2717,1926,0
datasets/208/73.jpg,,12,152,56,988,637,0
datasets/208/74.jpg,,12,245,76,778,394,0
datasets/208/75.jpg,,12,518,138,1091,698,0
datasets/208/76.jpg,,12,251,427,326,460,0
datasets/208/77.jpg,,12,107,59,491,357,0
datasets/208/78.jpg,,12,45,69,1232,959,0
datasets/208/79.jpg,,12,113,41,523,315,0
datasets/208/7.jpg,,12,127,0,612,788,0
datasets/208/80.jpg,,12,225,56,598,410,0
datasets/208/81.jpg,,12,114,55,893,583,0
datasets/208/82.jpg,,12,106,10,531,467,0
datasets/208/83.jpg,,12,229,202,1346,1153,0
datasets/208/84.jpg,,12,83,26,533,477,1
datasets/208/85.jpg,,12,143,93,727,409,1
datasets/208/8.jpg,,12,332,139,608,362,1
