relative_im_path,class,xmin,ymin,xmax,ymax
car_ims/009072.jpg,111,12,49,415,269
car_ims/001700.jpg,21,114,262,1184,740
car_ims/008593.jpg,106,0,45,237,156
car_ims/005088.jpg,63,62,224,2292,1459
car_ims/011011.jpg,134,124,406,943,867
car_ims/007413.jpg,91,26,18,296,194
car_ims/015936.jpg,194,38,123,559,321
car_ims/012736.jpg,155,130,127,404,636
car_ims/013110.jpg,160,33,104,769,514
car_ims/004882.jpg,61,27,176,488,464
car_ims/007891.jpg,97,22,17,582,255
car_ims/007626.jpg,94,36,77,916,530
car_ims/015665.jpg,190,18,88,245,177
car_ims/002355.jpg,29,170,26,214,59
car_ims/007015.jpg,86,2,222,316,384
car_ims/008678.jpg,107,1,9,253,172
car_ims/003494.jpg,44,41,84,1805,884
car_ims/002050.jpg,25,92,88,657,489
car_ims/015744.jpg,191,151,104,796,556
car_ims/010682.jpg,130,28,79,868,476
car_ims/001202.jpg,15,20,171,604,411
car_ims/012264.jpg,149,3,138,136,281
car_ims/015298.jpg,186,48,44,264,173
car_ims/004238.jpg,53,13,85,271,179
car_ims/002984.jpg,37,240,799,3342,1941
car_ims/012265.jpg,149,34,38,772,438
car_ims/009012.jpg,110,77,25,349,190
car_ims/004494.jpg,56,31,42,467,254
car_ims/001496.jpg,19,47,73,571,345
car_ims/008902.jpg,109,31,76,618,371
car_ims/001881.jpg,23,51,285,1226,750
car_ims/009642.jpg,118,33,55,607,395
car_ims/014540.jpg,177,1195,157,1261,294
car_ims/013189.jpg,161,35,53,606,344
car_ims/000652.jpg,8,55,163,650,428
car_ims/007610.jpg,93,78,93,538,331
car_ims/007488.jpg,92,34,61,205,153
car_ims/006983.jpg,86,1,94,300,255
car_ims/001331.jpg,17,12,22,246,168
car_ims/004706.jpg,58,51,164,634,444
car_ims/014645.jpg,178,42,106,570,343
car_ims/014996.jpg,182,80,71,270,460
car_ims/007787.jpg,95,325,118,423,152
car_ims/014949.jpg,182,29,14,616,395
car_ims/000131.jpg,2,190,155,455,341
car_ims/013466.jpg,164,102,439,1100,838
car_ims/015649.jpg,190,23,49,421,294
car_ims/001965.jpg,24,158,53,823,417
car_ims/001293.jpg,16,59,128,845,416
car_ims/004720.jpg,59,84,196,565,434
car_ims/013699.jpg,167,25,155,984,601
car_ims/005052.jpg,63,72,94,997,672
car_ims/003075.jpg,38,156,18,242,67
car_ims/013022.jpg,159,10,24,289,179
car_ims/006419.jpg,79,0,312,415,521
car_ims/000870.jpg,11,301,492,1043,716
car_ims/013414.jpg,164,69,186,883,634
car_ims/004322.jpg,54,11,85,595,432
car_ims/003908.jpg,49,149,44,731,286
car_ims/015834.jpg,192,64,42,517,300
car_ims/003103.jpg,38,205,32,1419,925
car_ims/000644.jpg,8,6,59,243,177
car_ims/010016.jpg,122,13,117,878,563
car_ims/010753.jpg,130,99,125,732,484
car_ims/007032.jpg,86,17,58,492,326
car_ims/005180.jpg,64,522,107,639,235
car_ims/001897.jpg,24,14,17,459,255
car_ims/005006.jpg,62,94,107,114,121
car_ims/001245.jpg,16,39,103,537,287
car_ims/010502.jpg,127,90,175,711,400
car_ims/007198.jpg,88,31,40,376,177
car_ims/012686.jpg,154,439,72,488,128
car_ims/004024.jpg,50,18,240,613,469
car_ims/004261.jpg,53,424,320,560,483
car_ims/007092.jpg,87,26,144,595,340
car_ims/001993.jpg,25,14,25,252,119
car_ims/008520.jpg,105,105,192,667,340
car_ims/002900.jpg,36,18,135,1242,843
car_ims/008413.jpg,103,29,190,558,360
car_ims/014903.jpg,181,142,223,658,613
car_ims/009906.jpg,121,36,53,261,179
car_ims/015891.jpg,193,116,830,1221,1430
car_ims/015869.jpg,193,72,90,538,405
car_ims/005416.jpg,67,42,81,270,157
car_ims/005109.jpg,63,75,126,553,380
car_ims/012683.jpg,154,21,61,611,436
car_ims/007093.jpg,87,14,31,618,430
car_ims/000124.jpg,2,214,107,911,438
car_ims/010382.jpg,126,20,122,609,383
car_ims/006765.jpg,83,264,513,1397,1131
car_ims/007702.jpg,94,107,66,646,358
car_ims/006040.jpg,75,0,114,477,462
car_ims/012656.jpg,154,76,70,1197,776
car_ims/005314.jpg,66,47,124,770,481
car_ims/013140.jpg,160,28,72,773,490
car_ims/012276.jpg,149,156,242,833,583
car_ims/010121.jpg,123,4,4,89,57
car_ims/008839.jpg,108,0,77,34,127
car_ims/011688.jpg,143,45,112,483,271
car_ims/003400.jpg,42,73,37,332,194
car_ims/013712.jpg,167,225,167,910,609
car_ims/013392.jpg,163,38,103,255,187
car_ims/015404.jpg,187,17,91,618,400
car_ims/011933.jpg,145,35,191,974,610
car_ims/006634.jpg,82,45,53,262,170
car_ims/002406.jpg,30,126,126,924,576
car_ims/010969.jpg,133,57,43,593,416
car_ims/007953.jpg,97,13,72,142,170
car_ims/007947.jpg,97,61,63,465,378
car_ims/015685.jpg,191,97,63,557,388
car_ims/010090.jpg,119,176,392,1942,1089
car_ims/012299.jpg,150,308,1,351,89
car_ims/001892.jpg,24,88,160,466,390
car_ims/001242.jpg,16,5,151,461,294
car_ims/009649.jpg,118,25,49,262,179
car_ims/012816.jpg,156,13,119,478,333
car_ims/004017.jpg,50,76,44,765,301
car_ims/012273.jpg,149,277,318,1978,1283
car_ims/012852.jpg,156,6,43,256,147
car_ims/009526.jpg,116,65,73,500,355
car_ims/007769.jpg,95,0,46,66,97
car_ims/008085.jpg,99,227,522,1077,1019
car_ims/005021.jpg,62,113,135,746,467
car_ims/010586.jpg,128,61,71,463,277
car_ims/015809.jpg,192,37,151,956,603
car_ims/004205.jpg,52,4,263,765,767
car_ims/011801.jpg,144,104,121,473,315
car_ims/002842.jpg,35,150,374,1962,1050
car_ims/015149.jpg,184,147,427,2639,1611
car_ims/009842.jpg,120,44,36,606,387
car_ims/009845.jpg,120,9,29,600,285
car_ims/010817.jpg,131,102,48,602,408
car_ims/001616.jpg,20,21,14,433,216
car_ims/002586.jpg,32,14,14,331,262
car_ims/013646.jpg,166,39,156,504,379
car_ims/009156.jpg,112,123,431,1442,831
car_ims/009652.jpg,118,558,131,639,167
car_ims/003850.jpg,48,159,74,201,98
car_ims/007334.jpg,90,28,34,612,327
car_ims/003557.jpg,44,86,159,949,582
car_ims/011406.jpg,139,578,357,1521,1092
car_ims/011276.jpg,137,0,58,541,316
car_ims/001637.jpg,20,13,101,631,405
car_ims/003943.jpg,49,52,68,606,388
car_ims/004468.jpg,56,13,150,540,332
car_ims/004022.jpg,50,95,120,587,366
car_ims/002299.jpg,29,105,198,870,562
car_ims/016136.jpg,196,799,216,951,576
car_ims/001058.jpg,14,125,331,884,717
car_ims/002665.jpg,33,384,213,1948,1271
car_ims/008794.jpg,108,33,107,616,407
car_ims/009300.jpg,114,24,118,691,403
car_ims/009997.jpg,122,9,16,246,163
car_ims/002619.jpg,33,71,87,365,263
car_ims/008798.jpg,108,57,46,249,162
car_ims/011584.jpg,141,33,139,608,361
car_ims/003536.jpg,44,20,41,439,287
car_ims/009764.jpg,119,53,50,224,129
car_ims/011455.jpg,139,60,38,609,436
car_ims/013325.jpg,162,8,19,289,149
car_ims/014118.jpg,172,50,176,984,602
car_ims/010264.jpg,124,79,94,463,335
car_ims/008577.jpg,105,7,41,293,167
car_ims/015828.jpg,192,58,38,613,417
car_ims/006660.jpg,82,43,52,324,226
car_ims/003217.jpg,40,27,100,402,240
car_ims/003354.jpg,42,166,263,1447,966
car_ims/011849.jpg,144,49,99,958,531
car_ims/010160.jpg,123,338,154,1354,1039
car_ims/000597.jpg,8,23,44,247,169
car_ims/011974.jpg,146,203,179,808,476
car_ims/010888.jpg,132,64,70,1004,686
car_ims/001770.jpg,22,94,186,964,583
car_ims/013678.jpg,167,74,208,860,612
car_ims/016030.jpg,195,27,78,537,322
car_ims/009547.jpg,117,43,107,563,447
car_ims/011015.jpg,134,16,27,241,153
car_ims/006878.jpg,85,9,102,731,456
car_ims/008599.jpg,106,15,41,238,155
car_ims/008633.jpg,106,53,83,1125,742
car_ims/007034.jpg,86,13,54,237,152
car_ims/014316.jpg,174,57,52,590,405
car_ims/003101.jpg,38,292,437,1472,885
car_ims/004478.jpg,56,220,156,593,411
car_ims/005458.jpg,68,282,239,400,292
car_ims/014642.jpg,178,15,62,390,285
car_ims/000341.jpg,5,23,215,562,387
car_ims/012223.jpg,149,65,69,881,609
car_ims/000513.jpg,7,339,100,1141,714
car_ims/011946.jpg,146,374,188,405,228
car_ims/006082.jpg,75,34,189,883,659
car_ims/014069.jpg,171,9,6,239,117
car_ims/006840.jpg,84,1,139,94,227
car_ims/015652.jpg,190,2,41,61,68
car_ims/009319.jpg,114,29,128,619,346
car_ims/006418.jpg,79,51,87,577,388
car_ims/005631.jpg,70,1,34,294,190
car_ims/010453.jpg,127,29,56,622,387
car_ims/013965.jpg,170,0,247,486,660
car_ims/005360.jpg,66,22,129,431,270
car_ims/005473.jpg,68,12,13,469,276
car_ims/012198.jpg,148,1,34,43,97
car_ims/012603.jpg,153,34,269,445,405
car_ims/000407.jpg,6,58,70,764,483
car_ims/012375.jpg,151,49,80,552,247
car_ims/003019.jpg,37,98,152,458,404
car_ims/009962.jpg,122,15,37,241,172
car_ims/005717.jpg,71,41,164,1016,670
car_ims/015403.jpg,187,7,128,645,381
car_ims/003640.jpg,45,20,19,388,235
car_ims/005953.jpg,74,0,102,590,392
car_ims/014122.jpg,172,156,30,625,481
car_ims/012701.jpg,155,77,134,461,316
car_ims/003436.jpg,43,217,296,1497,1008
car_ims/014765.jpg,180,140,65,872,583
car_ims/015413.jpg,187,65,61,574,389
car_ims/007786.jpg,95,0,119,109,190
car_ims/007329.jpg,90,21,49,588,289
car_ims/012909.jpg,157,99,106,560,368
car_ims/011222.jpg,137,33,90,467,288
car_ims/007061.jpg,87,19,57,617,459
car_ims/012538.jpg,153,11,110,467,288
car_ims/011225.jpg,137,69,109,560,371
car_ims/002682.jpg,33,11,35,248,158
car_ims/013081.jpg,160,25,35,276,190
car_ims/000606.jpg,8,26,26,629,424
car_ims/004829.jpg,60,89,259,940,583
car_ims/005457.jpg,68,53,308,2237,1516
car_ims/005496.jpg,68,65,197,997,615
car_ims/011289.jpg,137,36,74,478,286
car_ims/012998.jpg,159,64,93,571,402
car_ims/010108.jpg,123,32,112,384,245
car_ims/002273.jpg,28,22,109,881,524
car_ims/015694.jpg,191,120,72,925,587
car_ims/007391.jpg,91,18,60,613,350
car_ims/000914.jpg,12,4,91,278,182
car_ims/001077.jpg,14,33,40,230,142
car_ims/015773.jpg,192,159,222,1036,650
car_ims/005842.jpg,73,17,68,239,158
car_ims/009254.jpg,113,22,99,926,644
car_ims/004845.jpg,60,42,37,566,296
car_ims/015779.jpg,192,252,275,1364,749
car_ims/015872.jpg,193,56,81,434,266
car_ims/000527.jpg,7,50,84,727,417
car_ims/014011.jpg,171,10,105,461,250
car_ims/014319.jpg,174,312,85,399,123
car_ims/005919.jpg,73,75,120,562,380
car_ims/004605.jpg,57,50,28,430,237
car_ims/010958.jpg,133,496,181,608,264
car_ims/001392.jpg,18,32,30,166,102
car_ims/012087.jpg,147,49,39,992,692
car_ims/007596.jpg,93,25,9,551,295
car_ims/014935.jpg,182,55,262,1593,1014
car_ims/003516.jpg,44,259,136,966,424
car_ims/004620.jpg,57,58,87,468,298
car_ims/014000.jpg,170,258,468,1366,1092
car_ims/009410.jpg,115,42,52,607,408
car_ims/014893.jpg,181,28,216,1178,664
car_ims/001246.jpg,16,104,257,752,454
car_ims/004506.jpg,56,26,24,247,163
car_ims/013288.jpg,162,58,61,213,150
car_ims/001139.jpg,15,26,132,577,366
car_ims/005095.jpg,63,96,37,872,672
car_ims/004641.jpg,58,30,10,965,662
car_ims/008524.jpg,105,52,205,787,576
car_ims/004765.jpg,59,2,64,109,118
car_ims/008815.jpg,108,10,42,271,153
car_ims/006324.jpg,78,1,126,135,204
car_ims/016160.jpg,196,23,35,225,171
car_ims/007782.jpg,95,3,15,279,213
car_ims/003645.jpg,45,109,130,416,286
car_ims/010589.jpg,128,13,34,248,151
car_ims/014176.jpg,172,106,36,529,388
car_ims/005528.jpg,69,44,84,535,395
car_ims/013643.jpg,166,635,203,779,257
car_ims/000165.jpg,3,114,205,683,427
car_ims/001396.jpg,18,8,57,288,157
car_ims/004657.jpg,58,33,199,1788,1072
car_ims/003477.jpg,43,52,49,560,371
car_ims/000907.jpg,12,57,102,591,369
car_ims/004559.jpg,57,7,68,388,272
car_ims/000227.jpg,3,49,77,388,304
car_ims/001720.jpg,21,22,87,299,180
car_ims/000381.jpg,5,64,63,267,155
car_ims/003475.jpg,43,94,51,740,493
car_ims/004183.jpg,52,86,48,538,328
car_ims/013237.jpg,161,158,114,943,435
car_ims/013160.jpg,161,2,38,199,137
car_ims/002116.jpg,26,66,373,1754,1012
car_ims/001964.jpg,24,80,320,984,654
car_ims/009109.jpg,112,84,142,1000,678
car_ims/012179.jpg,148,130,139,403,261
car_ims/010979.jpg,133,114,45,692,516
car_ims/015035.jpg,183,55,111,639,417
car_ims/008567.jpg,105,31,125,566,339
car_ims/010410.jpg,126,205,141,999,644
car_ims/010036.jpg,119,42,81,635,396
car_ims/003709.jpg,46,83,23,503,302
car_ims/002330.jpg,29,11,184,558,500
car_ims/006556.jpg,81,22,97,604,420
car_ims/011602.jpg,141,31,104,555,328
car_ims/001640.jpg,21,57,45,413,227
car_ims/010940.jpg,133,727,119,798,186
car_ims/000012.jpg,1,28,16,155,85
car_ims/010538.jpg,128,8,163,543,357
car_ims/002551.jpg,32,0,58,32,82
car_ims/011212.jpg,137,50,80,618,389
car_ims/010688.jpg,130,24,96,886,500
car_ims/002605.jpg,32,16,15,296,207
car_ims/014534.jpg,177,23,96,601,389
car_ims/009923.jpg,121,100,49,443,282
car_ims/014739.jpg,179,102,236,602,436
car_ims/001578.jpg,20,47,14,355,178
car_ims/010936.jpg,133,446,145,532,192
car_ims/010592.jpg,128,62,60,627,402
car_ims/010130.jpg,123,28,45,222,162
car_ims/003372.jpg,42,10,85,574,332
car_ims/008993.jpg,110,175,147,1047,646
car_ims/016120.jpg,196,578,177,1015,527
car_ims/003412.jpg,43,20,138,581,399
car_ims/000745.jpg,10,22,73,434,250
car_ims/014187.jpg,172,128,380,1479,915
car_ims/000108.jpg,2,9,37,291,146
car_ims/012786.jpg,156,11,3,193,94
car_ims/009007.jpg,110,3,246,122,385
car_ims/014865.jpg,181,64,117,373,245
car_ims/006533.jpg,81,29,94,456,263
car_ims/013545.jpg,165,35,105,627,409
car_ims/011998.jpg,146,103,84,549,422
car_ims/013360.jpg,163,78,48,261,134
car_ims/004338.jpg,54,7,105,500,280
car_ims/015805.jpg,192,51,79,897,666
car_ims/003448.jpg,43,38,87,626,372
car_ims/009604.jpg,117,11,121,467,290
car_ims/002789.jpg,35,81,362,954,634
car_ims/007039.jpg,86,60,136,536,376
car_ims/012064.jpg,147,0,156,990,595
car_ims/005881.jpg,73,66,101,580,375
car_ims/013107.jpg,160,158,174,551,333
car_ims/014192.jpg,173,112,129,810,398
car_ims/012036.jpg,147,695,233,799,281
car_ims/009608.jpg,117,15,38,619,366
car_ims/002643.jpg,33,51,117,604,413
car_ims/012342.jpg,150,28,66,770,514
car_ims/010134.jpg,123,41,93,380,248
car_ims/015708.jpg,191,7,183,1598,793
car_ims/006649.jpg,82,153,86,698,454
car_ims/014302.jpg,174,27,26,274,193
car_ims/011992.jpg,146,14,49,481,289
car_ims/010140.jpg,123,6,3,201,118
car_ims/004128.jpg,51,10,66,414,311
car_ims/009978.jpg,122,13,178,998,649
car_ims/001086.jpg,14,49,92,590,340
car_ims/016075.jpg,195,23,17,501,285
car_ims/015824.jpg,192,34,104,975,610
car_ims/013987.jpg,170,65,140,916,657
car_ims/014983.jpg,182,58,34,756,508
car_ims/009142.jpg,112,130,262,1533,1000
car_ims/002407.jpg,30,19,19,384,193
car_ims/008160.jpg,100,33,7,264,201
car_ims/015263.jpg,186,27,142,597,355
car_ims/002159.jpg,27,437,378,624,444
car_ims/015709.jpg,191,247,169,1277,888
car_ims/003320.jpg,41,550,40,632,271
car_ims/004634.jpg,58,188,1221,1447,2009
car_ims/005018.jpg,62,19,20,144,74
car_ims/012919.jpg,157,36,13,251,166
car_ims/014589.jpg,178,43,73,357,287
car_ims/012209.jpg,149,2,68,272,282
car_ims/011603.jpg,141,31,165,374,294
car_ims/006753.jpg,83,133,304,956,619
car_ims/011878.jpg,145,921,182,961,225
car_ims/013098.jpg,160,26,63,378,264
car_ims/012448.jpg,152,111,82,266,146
car_ims/006200.jpg,77,59,71,1575,958
car_ims/000520.jpg,7,66,44,682,327
car_ims/011482.jpg,140,38,134,254,469
car_ims/001117.jpg,14,22,63,573,369
car_ims/010543.jpg,128,40,51,604,350
car_ims/015368.jpg,187,104,118,559,385
car_ims/007064.jpg,87,16,59,679,486
car_ims/001066.jpg,14,171,229,640,431
car_ims/001786.jpg,22,10,64,250,167
car_ims/013875.jpg,169,321,183,363,216
car_ims/009684.jpg,118,284,183,2307,1494
car_ims/009404.jpg,115,34,77,620,446
car_ims/000089.jpg,1,9,6,84,57
car_ims/012970.jpg,158,31,102,586,399
car_ims/013700.jpg,167,134,239,801,506
car_ims/000456.jpg,6,16,100,557,336
car_ims/001491.jpg,19,28,82,778,499
car_ims/008435.jpg,104,119,131,467,325
car_ims/000979.jpg,13,25,56,282,211
car_ims/005030.jpg,62,18,17,269,141
car_ims/000600.jpg,8,36,70,227,142
car_ims/002843.jpg,35,52,92,599,370
car_ims/000398.jpg,5,14,91,397,256
car_ims/015061.jpg,183,80,93,621,416
car_ims/006709.jpg,82,45,86,595,338
car_ims/004804.jpg,59,313,349,1361,768
car_ims/009644.jpg,118,196,72,229,83
car_ims/012045.jpg,147,360,99,2197,1397
car_ims/007763.jpg,95,3,151,193,314
car_ims/003349.jpg,42,1,18,295,165
car_ims/002278.jpg,29,57,142,173,223
car_ims/004725.jpg,59,34,62,385,286
car_ims/009323.jpg,114,37,108,680,341
car_ims/002548.jpg,32,28,48,261,154
car_ims/008550.jpg,105,67,58,505,325
car_ims/015766.jpg,192,60,114,759,514
car_ims/009688.jpg,118,74,0,495,335
car_ims/014424.jpg,176,25,167,237,308
car_ims/012944.jpg,158,26,40,299,182
car_ims/014902.jpg,181,40,141,443,336
car_ims/014748.jpg,179,63,205,946,674
car_ims/010554.jpg,128,17,26,281,144
car_ims/005421.jpg,67,130,150,648,348
car_ims/005343.jpg,66,171,100,525,244
car_ims/004536.jpg,56,239,203,931,552
car_ims/009414.jpg,115,21,102,612,418
car_ims/001309.jpg,17,61,380,1387,796
car_ims/015518.jpg,189,283,198,1796,1034
car_ims/012482.jpg,152,80,212,890,463
car_ims/015719.jpg,191,29,126,1258,757
car_ims/013975.jpg,170,246,70,918,415
car_ims/000657.jpg,8,307,231,615,420
car_ims/002973.jpg,37,197,76,634,288
car_ims/003997.jpg,50,73,125,559,414
car_ims/008090.jpg,99,29,20,425,224
car_ims/015236.jpg,185,94,241,1163,748
car_ims/003591.jpg,45,44,106,452,285
car_ims/014606.jpg,178,50,73,547,388
car_ims/013544.jpg,165,7,19,251,161
car_ims/005229.jpg,65,0,113,111,176
car_ims/007330.jpg,90,15,12,275,150
car_ims/007129.jpg,87,32,156,592,354
car_ims/011290.jpg,137,13,97,594,394
car_ims/004815.jpg,60,68,128,558,352
car_ims/015245.jpg,185,28,94,786,414
car_ims/003579.jpg,44,24,59,421,259
car_ims/012665.jpg,154,439,352,1581,1073
car_ims/005907.jpg,73,26,54,279,171
car_ims/014846.jpg,181,12,22,297,167
car_ims/001219.jpg,16,53,136,576,358
car_ims/013959.jpg,170,44,153,961,608
car_ims/012100.jpg,147,907,366,1022,542
car_ims/005957.jpg,74,14,74,469,272
car_ims/003521.jpg,44,44,34,516,271
car_ims/013446.jpg,164,114,265,927,633
car_ims/012760.jpg,155,76,107,442,349
car_ims/004215.jpg,52,28,28,273,169
car_ims/001126.jpg,15,21,18,229,170
car_ims/013019.jpg,159,423,95,479,161
car_ims/002717.jpg,34,53,127,749,391
car_ims/007637.jpg,94,23,78,534,316
car_ims/005550.jpg,69,33,60,240,146
car_ims/006408.jpg,79,65,119,712,479
car_ims/001258.jpg,16,40,149,660,384
car_ims/005245.jpg,65,834,231,902,256
car_ims/005714.jpg,71,10,106,982,768
car_ims/008254.jpg,101,100,161,500,280
car_ims/002495.jpg,31,28,44,592,288
car_ims/010963.jpg,133,384,188,715,306
car_ims/016058.jpg,195,22,12,337,206
car_ims/010561.jpg,128,22,56,237,159
car_ims/004055.jpg,51,202,146,279,177
car_ims/007785.jpg,95,32,25,285,216
car_ims/005671.jpg,70,2,7,256,193
car_ims/015065.jpg,183,65,119,582,341
car_ims/010341.jpg,125,48,75,445,255
car_ims/004492.jpg,56,82,377,1210,814
car_ims/003194.jpg,40,24,66,523,283
car_ims/008704.jpg,107,17,70,627,411
car_ims/014920.jpg,182,95,143,866,525
car_ims/005181.jpg,64,567,235,640,348
car_ims/006491.jpg,80,29,72,616,381
car_ims/010034.jpg,119,490,167,640,366
car_ims/011600.jpg,141,134,383,1443,965
car_ims/000958.jpg,12,654,442,1672,1076
car_ims/002441.jpg,30,26,60,565,289
car_ims/011985.jpg,146,1,171,33,302
car_ims/008229.jpg,101,227,284,499,387
car_ims/006462.jpg,80,101,280,1154,611
car_ims/002964.jpg,37,117,59,619,452
car_ims/008940.jpg,110,90,142,676,362
car_ims/004371.jpg,54,9,31,248,162
car_ims/014579.jpg,177,423,112,450,176
car_ims/002348.jpg,29,18,60,378,179
car_ims/015517.jpg,189,162,433,1783,1074
car_ims/011324.jpg,138,24,108,617,408
car_ims/003618.jpg,45,45,99,238,172
car_ims/015140.jpg,184,33,3,553,359
car_ims/001981.jpg,25,41,63,1132,604
car_ims/006546.jpg,81,1261,263,1596,723
car_ims/002938.jpg,36,199,275,1207,925
car_ims/012046.jpg,147,16,43,789,382
car_ims/002235.jpg,28,19,81,892,523
car_ims/007218.jpg,89,16,42,680,452
car_ims/009084.jpg,111,28,102,448,316
car_ims/000296.jpg,4,45,136,680,437
car_ims/008752.jpg,107,1,12,56,46
car_ims/012334.jpg,150,200,171,808,513
car_ims/002482.jpg,31,8,5,255,174
car_ims/001108.jpg,14,129,191,729,487
car_ims/003202.jpg,40,199,220,583,376
car_ims/003920.jpg,49,123,33,491,394
car_ims/014911.jpg,181,64,61,451,249
car_ims/009678.jpg,118,24,77,502,326
car_ims/003624.jpg,45,161,192,297,289
car_ims/012156.jpg,148,116,92,878,567
car_ims/004263.jpg,53,11,85,350,199
car_ims/011996.jpg,146,24,16,1003,744
car_ims/007522.jpg,92,28,42,382,260
car_ims/004964.jpg,61,81,483,3982,2397
car_ims/007758.jpg,95,63,125,594,419
car_ims/008587.jpg,105,166,117,465,323
car_ims/004611.jpg,57,18,49,236,157
car_ims/001413.jpg,18,45,44,581,435
car_ims/007656.jpg,94,93,68,868,390
car_ims/014575.jpg,177,67,62,250,168
car_ims/015918.jpg,193,47,34,520,329
car_ims/002854.jpg,35,132,146,916,666
car_ims/013569.jpg,165,478,57,639,174
car_ims/015391.jpg,187,104,109,470,292
car_ims/012024.jpg,147,63,81,932,588
car_ims/014767.jpg,180,59,79,458,299
car_ims/004574.jpg,57,171,268,947,532
car_ims/011313.jpg,138,10,99,420,250
car_ims/008736.jpg,107,38,104,487,385
car_ims/005963.jpg,74,14,95,633,398
car_ims/016000.jpg,194,104,260,2568,1763
car_ims/003801.jpg,47,29,17,461,256
car_ims/008328.jpg,102,2,31,293,162
car_ims/009242.jpg,113,56,22,207,145
car_ims/008223.jpg,101,252,108,499,252
car_ims/002197.jpg,28,92,50,502,355
car_ims/012345.jpg,150,92,148,1195,722
car_ims/003592.jpg,45,110,110,641,417
car_ims/005508.jpg,68,127,357,1443,865
car_ims/003966.jpg,50,35,96,744,529
car_ims/005404.jpg,67,216,359,1397,748
car_ims/006111.jpg,76,7,12,315,129
car_ims/011923.jpg,145,2887,474,3383,867
car_ims/011275.jpg,137,27,107,606,367
car_ims/003564.jpg,44,4,90,294,205
car_ims/002885.jpg,36,52,141,382,248
car_ims/013313.jpg,162,14,85,242,161
car_ims/000170.jpg,3,20,116,771,435
car_ims/013250.jpg,162,151,400,1800,1115
car_ims/011165.jpg,136,48,75,590,291
car_ims/002345.jpg,29,84,72,420,236
car_ims/015513.jpg,189,3,76,397,241
car_ims/012532.jpg,153,112,180,509,434
car_ims/004652.jpg,58,19,92,669,415
car_ims/001942.jpg,24,32,106,602,385
car_ims/002409.jpg,30,216,98,892,614
car_ims/010695.jpg,130,50,151,594,466
car_ims/000111.jpg,2,27,135,620,345
car_ims/011830.jpg,144,267,212,643,426
car_ims/009800.jpg,120,230,144,809,472
car_ims/002686.jpg,33,20,34,266,198
car_ims/000699.jpg,9,30,147,761,522
car_ims/014885.jpg,181,22,11,426,243
car_ims/005312.jpg,66,432,79,500,116
car_ims/011947.jpg,146,17,70,389,324
car_ims/009486.jpg,116,1,50,20,90
car_ims/000282.jpg,4,27,129,472,291
car_ims/007392.jpg,91,6,24,294,170
car_ims/010814.jpg,131,74,42,572,335
car_ims/016086.jpg,195,58,77,193,151
car_ims/007449.jpg,91,48,70,377,330
car_ims/007089.jpg,87,34,109,981,614
car_ims/004563.jpg,57,76,207,749,424
car_ims/006142.jpg,76,33,8,279,185
car_ims/013306.jpg,162,18,37,240,193
car_ims/013950.jpg,170,310,253,1290,946
car_ims/015465.jpg,188,8,71,637,455
car_ims/012453.jpg,152,60,219,510,339
car_ims/002341.jpg,29,17,127,605,405
car_ims/015540.jpg,189,46,119,723,424
car_ims/013116.jpg,160,53,210,557,462
car_ims/012031.jpg,147,270,99,411,189
car_ims/007957.jpg,97,37,146,607,396
car_ims/011807.jpg,144,108,266,908,559
car_ims/001953.jpg,24,11,16,327,189
car_ims/003345.jpg,42,44,46,575,265
car_ims/012975.jpg,158,87,109,424,306
car_ims/003910.jpg,49,73,139,529,320
car_ims/006648.jpg,82,25,110,788,384
car_ims/004162.jpg,52,47,92,594,384
car_ims/005026.jpg,62,47,114,507,308
car_ims/006315.jpg,78,125,188,819,546
car_ims/003120.jpg,39,82,80,209,148
car_ims/010494.jpg,127,55,80,600,387
car_ims/012488.jpg,152,64,67,448,209
car_ims/007435.jpg,91,11,11,430,146
car_ims/004187.jpg,52,32,61,611,333
car_ims/004123.jpg,51,20,74,274,195
car_ims/006187.jpg,76,2,18,200,142
car_ims/004849.jpg,60,58,200,1155,718
car_ims/015460.jpg,188,35,80,614,396
car_ims/009530.jpg,116,4,42,293,211
car_ims/001089.jpg,14,117,212,693,448
car_ims/002986.jpg,37,83,68,277,186
car_ims/002101.jpg,26,33,81,483,299
car_ims/011980.jpg,146,766,210,958,295
car_ims/013181.jpg,161,68,192,758,444
car_ims/013307.jpg,162,417,130,472,185
car_ims/014022.jpg,171,30,25,569,439
car_ims/007397.jpg,91,103,102,218,140
car_ims/006695.jpg,82,8,33,252,180
car_ims/007492.jpg,92,1,124,676,421
car_ims/004622.jpg,57,35,52,253,140
car_ims/011077.jpg,135,27,124,377,256
car_ims/009370.jpg,114,19,10,261,163
car_ims/009846.jpg,120,126,49,894,684
car_ims/012111.jpg,147,102,11,664,253
car_ims/005712.jpg,71,14,16,289,222
car_ims/005294.jpg,66,71,62,432,259
car_ims/011705.jpg,143,59,6,375,296
car_ims/010465.jpg,127,19,7,232,96
car_ims/005804.jpg,72,31,134,617,433
car_ims/012311.jpg,150,32,68,360,231
car_ims/008150.jpg,100,104,93,454,316
car_ims/010063.jpg,119,189,98,836,637
car_ims/010273.jpg,125,21,291,1579,1118
car_ims/009587.jpg,117,10,4,496,183
car_ims/007456.jpg,91,576,138,700,267
car_ims/013733.jpg,167,165,84,1245,814
car_ims/005041.jpg,62,0,76,15,105
